CO2 emission per person (metric tons),1751,1755,1760,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"Congo, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189188916,0.220669751,0.257381447,0.22324279,0.214018192,0.237591397,0.212164786,0.258736124,0.263587701,0.358130069,0.38752992,0.428436178,0.498308971,0.467757616,0.83445471,1.076662192,0.707489679,0.771611684,0.291345777,0.190148202,0.199426415,0.22632675,0.255414876,0.705523778,0.582396357,0.563867422,0.614883808,0.498438118,0.601366803,0.662839319,0.648162286,0.497299596,0.515497947,0.624157804,0.596408669,0.808089014,0.572936374,0.610650514,0.810490788,0.261435359,0.26881043,0.334420466,0.268153805,0.215166687,0.322519519,0.342642829,0.456623977,0.402179633,0.431475229,0.435832183,0.493049857,,
Cook Is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521549476,0.513874615,0.511461385,0.513466835,0.519431459,0.52864283,0.720508286,0.740292079,1.528972287,1.581141296,1.425134185,1.664113765,3.784186687,2.945282766,2.928146331,1.246317698,1.241184767,1.241114747,1.24448467,1.249077386,1.251422071,1.249006472,1.240834743,1.228432632,1.215133941,1.205347359,1.201726116,1.205743725,1.215805471,1.227747084,1.64719976,1.645167321,1.832620648,1.601951468,1.765366715,2.883355177,3.21272721,3.357240958,3.323095514,3.480027308,3.456373619,,
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296061655,0.313467538,0.379084177,0.408783877,0.372292646,0.308421713,0.414778809,0.383153202,0.35891009,0.298679758,0.368314738,0.35567421,0.384378844,0.405874379,0.440272012,0.535235156,0.608967739,0.5215472,0.600528651,0.646713408,0.686853305,0.819821998,0.923911497,1.047520357,0.953605588,0.995048187,0.992659175,1.21142025,1.317875987,1.2257816,1.051488364,0.934401656,0.842095689,0.826151611,0.76439697,0.841822765,0.942633161,0.970666441,1.008263371,0.99349534,0.962574044,1.060117113,1.175662282,1.196540627,1.556803993,1.402646781,1.334890784,1.366860522,1.421348965,1.441209509,1.396805794,1.439023492,1.549031311,1.592540657,1.636129904,1.644694223,1.753913518,1.925313584,1.911933419,1.811452931,,
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147109596,0.155675714,0.126979415,0.146567932,0.149396553,0.15257554,0.179394207,0.26523584,0.281231183,0.310882091,0.353838868,0.401765044,0.450851633,0.478475499,0.509996196,0.519147705,0.550610321,0.589413246,0.559345599,0.546579627,0.620308019,0.667197176,0.731954395,0.502594676,0.658148517,0.499768805,0.535647128,0.698058196,0.547496273,0.680107022,0.783229371,0.704199299,0.463103135,0.435325112,0.345519064,0.426355694,0.368365676,0.485901035,0.555227448,0.527558288,0.435283101,0.385789334,0.409528933,0.457333148,0.424062366,0.31277628,0.432179251,0.434198441,0.389556269,0.342347342,0.369428069,0.340895321,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.583416172,3.548667148,3.622108125,3.771898957,3.976344367,4.171323932,4.454974773,4.513027265,4.359602589,4.621766236,4.898179501,5.282068991,5.179208014,5.201202046,5.226528118,5.512432798,5.289562306,4.882112287,,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016612729,0.017928005,0.017646649,0.018148072,0.022303325,0.03347225,0.037008282,0.034801316,0.034038866,0.947635615,1.070316829,1.017943102,0.983443967,0.927548368,1.03809884,0.879925237,2.053438625,2.61990863,2.24032864,1.920306891,1.672750081,1.903812584,1.713506423,1.837669158,1.839372236,1.874577895,1.908353624,1.908513853,2.018438085,2.145588516,2.213831416,2.308099976,2.444836173,2.463661901,2.872748199,2.857810156,3.057951612,3.167025205,3.250791297,3.199852538,3.320427937,3.488035074,3.099828198,3.259514092,3.235084091,3.305199389,3.310000929,3.437289989,3.411910778,3.153859874,2.781114775,2.921140698,2.719413143,2.968055766,2.353559228,2.462035451,2.238235466,2.21566943,2.283471363,2.344764597,2.284555613,2.334435811,2.273667683,2.225462106,2.313853449,2.432374468,2.371734465,2.644174835,2.806982527,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541820002,0.564241229,0.622415921,0.714137322,0.85124236,0.850957846,1.250318139,1.488019412,1.371032861,1.467861648,1.54858286,1.501092571,1.567526527,1.706482673,1.729709181,1.981449865,2.123334472,2.306399413,2.713590113,2.758056428,2.778071969,3.034953497,3.829294955,3.936439774,2.996127602,3.046538179,3.746474376,4.009958798,4.170960886,4.415332363,4.680213758,4.420650983,4.484006753,4.463518241,4.561118898,4.407802749,4.977100752,5.696903011,5.605557223,5.779967159,6.069159461,6.053455807,6.589593113,6.918171405,6.941748636,6.682456107,6.797766726,6.857829699,7.312667275,7.297645391,7.261080144,7.119911415,7.165887315,7.76215084,7.219226243,7.265423287,7.429369477,7.709117454,7.94273481,7.518449945,,
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47937005,12.77125162,12.19006279,12.11712213,12.39765292,12.54880867,11.95027091,10.96176034,12.1681804,12.16496877,11.77161793,11.99762168,12.02721974,11.81188493,11.96774619,12.0165834,11.26885945,10.35578649,10.6728127,10.87648436
Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027617441,0.090374295,0.152920938,0.21488314,0.276265026,0.33707061,0.397303952,0.456602902,0.515705476,0.574247766,0.632233711,0.689345679,0.745498831,0.801414451,0.856737903,0.91147373,1.567480336,1.638524321,1.708799582,1.826924617,1.925616101,2.023248983,2.058382281,2.187337894,2.247712735,2.347863659,2.455577638,2.566097658,2.736323812,2.88214075,3.066471163,3.155129808,3.178726806,3.224716766,3.280574158,3.379002278,3.435903867,3.608841477,3.661530344,3.728124427,3.673008291,3.81224468,3.83742321,3.883404814,3.895085549,3.982947572,4.1315376,4.313116674,4.363289182,4.307692673,4.234288355,4.259591477,4.502300426,4.67849503,4.277283444,4.280231049,4.568833549,4.308753567,3.684235389,3.490703331,3.472018902,3.339406519,2.950274844,3.098999473,3.769179155,3.513900175,3.536866022,3.776442308,3.956398928,4.395563238,3.893535758,3.637180947,3.159640685,2.873288314,2.858726602,2.935327894,3.176316582,3.830064454,4.219566755,4.610615451,5.185867374,5.234703383,5.682239144,6.290434264,5.97501085,3.269738082,4.458991432,5.453578866,5.823162331,6.161034119,6.174563517,6.500999426,6.867996707,7.042641532,7.445974721,7.646677978,8.119845839,8.399164495,9.098091507,9.046247587,9.584992663,10.30953723,10.92829533,11.41771421,11.79411666,11.41532387,11.2886963,11.22213625,11.70352125,12.45760876,14.24686939,14.88121396,14.94254599,14.90984005,14.97348068,15.54861151,16.03498722,16.40075328,16.44432789,15.92036865,16.03367639,15.80357789,15.61057948,15.5983157,16.08993767,15.84078054,15.92584076,15.77070083,15.49429993,14.96477442,13.98252305,12.8828076,,,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097461686,0.111504008,0.146153846,0.157433056,0.118360806,0.212018141,0.182839173,0.22748499,0.205449352,0.217230903,0.23152921,0.292118122,0.285953878,0.402605459,0.406160751,0.297237346,0.374551971,0.319968553,0.456998641,0.390070922,0.431005111,0.367285688,0.56864925,0.519478133,0.506092017,0.593952484,0.513450918,0.615642655,0.633911368,0.604101495,0.606373816,0.651142954,0.752660922,0.7888666,0.775466403,0.721488008,0.820736434,0.907416306,0.965095986,1.022169811,1.163313056,1.150925926,1.185879841,1.131646332,1.144091789,1.276916261,1.354862332,1.289886661,1.388287898,1.370863773,1.339021616,1.485565413,1.5281602,1.822762219,1.925670187,1.973568282,2.130434783,2.061694651,2.120277564,2.152751303,2.216861415,2.367400224,2.278474785,2.446673963,2.166966967,2.644594755,2.895957821,2.647582697,2.789281225,3.262848752,3.323723321,3.364148443,3.544244409,3.434238897,2.440149095,2.760716167,2.701332501,2.380732058,2.205580923,3.109271523,3.376042908,3.916592898,3.41187348,3.367130165,4.179472423,3.962348679,4.68599583,4.358178055,4.493695713,4.219261726,4.161207451,4.503818876,4.606405053,4.774941787,4.911709789,4.554937781,4.975295664,3.993910926,4.555095348,4.278247502,5.265552461,5.112973154,3.587803874,4.772657076,6.010291044,4.919809069,4.874152877,5.156031209,5.093012234,5.275271816,5.292330862,5.805326763,6.102665015,5.909778579,5.546286646,5.931383879,5.728213325,6.501854897,6.878990851,7.94365021,8.687917491,9.144959229,9.315566651,10.45340906,10.15974302,10.96234643,12.12925547,12.59864662,11.50555456,11.94800546,11.80396143,10.91903974,10.99443431,11.80780132,12.0655012,11.8983832,12.24201178,11.75288459,10.06079564,10.43591109,9.759396923,9.890119056,11.68683895,11.45131607,11.355024,10.70915342,9.508081704,9.675485515,11.87336867,10.50153002,11.00910421,11.71249074,10.53541597,13.05294381,10.809832,10.57868801,9.571741038,8.850265221,9.154250035,9.172628705,10.35004201,9.368526571,8.689944332,10.03060277,9.117842631,8.521498021,8.270595854,8.31186112,7.499751495
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177416493,0.404428758,0.394738191,0.440116631,0.482787881,0.522480929,0.406261974,0.590295013,0.61640588,0.45418886,0.475197443,0.489688714,0.498334239,0.646013801,0.772127715,1.03679331,1.117455836,0.66039789,0.85019674,0.555621439,0.862093857,0.940614937,1.0497994,0.931291748,0.939884473,0.884074602,0.807089342,0.732730866,0.680600413,1.133199306,1.024109196,0.848612115,0.957117473,0.935409315,0.925229812,0.927531056,0.894585319,0.853076893,0.73205078,0.760943944,0.710783878,0.687136338,0.697018075,0.71081331,0.699586934,0.684716146,0.677079939,0.660903786,0.596084807,0.623501266,0.551054518,0.513604517,0.52224689,0.522035811,0.577436551,0.585130269,0.592056967,0.580933854,0.612799524,0.609646558,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070913756,0.140222061,0.069254258,0.068293289,0.067207997,0.066012542,0.064746635,0.126931376,0.186693822,0.183287511,0.180227414,0.177468015,0.233107643,0.229453484,0.225512657,0.221203346,0.325054299,0.318651236,0.26111396,0.361115801,0.358638292,0.357788403,0.357748507,0.408479666,0.406887496,0.403773446,0.349624948,0.345725575,0.440458076,0.486863537,0.48646306,0.536590125,0.539598022,0.592896028,0.647319509,0.652771311,0.658697805,0.766657374,0.823507393,0.827153183,0.82813397,0.826733557,0.875701849,0.976407381,1.130355174,1.030194051,1.138619917,1.093454891,1.152331567,1.473571402,1.636739768,1.481460104,1.642581889,1.592195348,1.649135534,1.601164483,2.196763791,1.88285235,1.88942218,,
Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003699966,0.010832102,0.012339744,0.14635141,0.146485384,0.234655357,0.236996581,0.232007143,0.328021649,0.341238086,0.34581535,0.344963485,0.348394738,0.314702901,0.301145101,0.351480034,0.342199971,0.463564592,0.397416127,0.416416265,0.379249785,0.551501098,0.605223971,0.689189907,0.759799498,0.981252515,1.219598624,1.278474618,1.231782488,1.200535422,1.039051647,0.985020173,1.20261534,1.114414486,1.040298085,1.045335082,1.275681432,1.173666354,1.125089322,1.235122638,1.441787698,1.423737736,1.47020723,1.330152088,1.38077751,1.496914728,1.564480117,1.630325085,2.03428138,2.178212954,2.226693462,2.244130305,2.230822986,2.341179072,2.318596506,2.4261651,2.433058919,2.057437606,2.117059018,2.234733962,2.255710983,2.182939836,2.07532651,,
East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000211398,5.440256841,5.190388952,5.595300552,6.452716663,8.898665798,9.783214741,10.38471521,11.54501127,12.1885937,13.18432652,13.57115332,14.06747875,14.37813213,14.56390464,15.278064,16.12669301,16.95513096,17.51122285,18.11676643,17.84680631,18.01377457,17.58380845,17.88460283,18.7636454,16.38854681,16.7446486,16.66322765,16.96783107,17.04180332,17.19180597,17.67437462,18.19373956,18.42286779,18.79484506,19.09348919,19.2047523,19.31648832,19.25258717,19.90532026,20.92693871,21.18996304,21.22701046,20.83181463,20.67006392,19.23731198,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014700267,0.014583333,0.014468245,0.01433892,0.01421976,0.014102564,0.019981835,0.023783784,0.037354781,0.048732943,0.123769339,0.247384937,0.311894882,0.3489369,0.384126984,0.34699187,0.346539379,0.342679128,0.357316333,0.389654661,0.424427038,0.437508846,0.443891653,0.441605839,0.287157287,0.408673139,0.399848542,0.489429695,0.441687642,0.386844258,0.394641235,0.426582698,0.419351375,0.218656217,0.20256224,0.250831463,0.224316143,0.256488071,0.310476336,0.32712386,0.277805907,0.315643769,0.300049964,0.39729327,0.360235934,0.33265584,0.370579762,0.429436565,0.442454318,0.456399685,0.474510309,0.553723137,0.619714605,0.717068645,0.686752218,0.725453622,0.807029836,0.907476622,1.065857526,1.140882107,1.023035827,1.385192591,1.571856152,1.689157986,2.040686244,2.295202741,2.265899653,2.399296394,2.137337884,1.638325944,1.581297459,1.763566133,2.0210877,1.640614389,1.571004572,2.079261762,2.208064591,1.2204013,2.003629611,2.062170298,1.552119833,1.85853702,1.750905841,1.696257134,1.867797915,1.933646448,2.041963069,2.169375743,2.182019179,2.187681241,2.230754925,2.110517801,2.110544289,2.350158835,2.36918194
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000929006,0.00703285,0.003321256,0.024973334,0.007318546,0.01412435,0.032640574,0.065956793,0.051736013,0.033600392,0.040822694,0.03809481,0.033112757,0.03464271,0.037873678,0.035810972,0.037693578,0.056750746,0.059417088,0.064774278,0.062866406,0.058525733,0.052751894,0.049105617,0.043839581,0.042109191,0.039171412,0.04923911,0.122825941,0.164505187,0.211340685,0.201927713,0.212693793,0.222521172,0.218924215,0.209039726,0.215116701,0.295138151,0.352576418,0.47618554,0.479441154,0.482342461,0.465300007,0.490694748,0.436132379,0.396834445,0.463134529,0.517747922,0.468244669,0.575300619,0.596417712,0.632250612,0.714079997,0.824021466,0.869948565,0.815090837,0.58880108,0.668620113,0.561234731,0.603638222,0.627055003,0.678841622,0.619459527,0.665374602,0.774864287,0.840591484,0.902298335,0.915864591,0.977832859,1.006299309,1.107521178,1.199103221,1.182485842,1.290779736,1.261991181,1.436577856,1.40697014,1.369096215,1.296540363,1.335895349,1.358160934,1.37713524,1.551938413,1.397707543,1.542197726,1.61629481,1.685249651,1.871589273,1.886654681,2.088937707,1.820930714,1.812364331,2.221946133,2.204228216,2.35333469,2.481030897,2.589012175,2.685046111,2.711079954,2.794792612,2.748491589
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121672363,0.144286078,0.170580584,0.179750233,0.197490718,0.190024847,0.212063182,0.234143839,0.228104076,0.224620484,0.223456703,0.203895916,0.219896611,0.369347383,0.391598931,0.320926306,0.390472666,0.336752691,0.356471076,0.327670635,0.382730453,0.393722267,0.426469519,0.487625482,0.476935018,0.498263993,0.511405073,0.51855782,0.531550431,0.522102509,0.458307445,0.38764058,0.36827746,0.391112236,0.325701653,0.397793812,0.393454389,0.477989581,0.47621204,0.49226792,0.490920226,0.596743545,0.623504627,0.696687068,0.782039919,0.920919364,0.845218335,0.986509971,0.988698667,0.963950159,0.966617034,0.996866647,1.008477793,1.090506491,1.055822349,1.066576228,1.126953876,1.135302933,1.063577322,1.02254883,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048772701,0.047814237,0.047259182,0.046905715,0.124296945,0.154270992,0.152888622,0.136076863,0.194069086,0.191504691,0.087261765,0.08624069,0.085290822,0.09834311,0.096948636,0.10887222,0.093173414,0.090872828,0.10160384,0.150677191,0.126042573,0.231649661,0.320124558,0.111798417,0.205687939,0.261640922,0.272752997,0.282757536,0.323406758,0.289766142,0.265963073,0.299414923,0.292500292,0.228983985,0.274655744,0.211109476,0.245845765,0.29047165,0.302346168,0.323834495,0.323627192,0.521728032,0.541045694,0.248148954,0.085668781,0.298286884,0.256566686,0.620829682,0.345600796,0.938490201,0.873720486,5.760788293,8.981011695,10.51924916,8.846591635,7.75277984,7.593759438,7.447945137,7.26881636,7.068312008,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014860146,0.007332593,0.003618194,0.010712175,0.014095503,0.017388214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057542281,0.092451276,0.106751954,0.158313387,0.172195996,0.175052768,0.165958842,0.165421937,0.152240591,0.175129659,0.178309134,0.170821858,0.120753268,0.120730638,0.083745644,0.100693122,,
Eritrea and Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036674654,0.032302018,0.024005307,0.023786124,0.015712642,0.015569164,0.015427018,0.019107692,0.026506526,0.033768642,0.040895939,0.036838666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07796237,12.43963837,12.71947046,11.62829438,13.24644339,13.26408151,12.32846236,11.21286914,11.34975599,11.72786195,11.40289322,12.98292719,13.22877864,12.97364183,12.60653841,14.85645577,13.69524157,11.88853252,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000677454,0.000667971,0.00065862,,,,,0.000204597,0.000201733,0.004773822,0.003317662,0.005169474,0.00939097,0.013632156,0.011199975,0.01168739,0.015268898,0.014782324,0.015296864,0.015607437,0.014771877,0.016747367,0.017399614,0.016380389,0.025326853,0.031574796,0.040100543,0.062853606,0.059166035,0.057102968,0.062182403,0.045948624,0.055634549,0.053825242,0.036712319,0.035148715,0.030930819,0.039987524,0.053143703,0.051440152,0.051438863,0.039693462,0.04790373,0.041859368,0.044184754,0.052210696,0.058931216,0.05908446,0.060473677,0.062434576,0.059694712,0.057342293,0.056608252,0.054322409,0.037732301,0.063446014,0.070688003,0.080853511,0.079454541,0.088901905,0.064013291,0.064898946,0.069879245,0.071638064,0.073912128,0.079226175,0.083270676,0.089490083,0.097145196,,
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280260708,1.288440242,1.760056322,2.691346205,2.44049317,3.105492644,3.519200802,2.907745176,3.522782998,2.926137203,1.708704685,3.266940669,3.332386632,3.502167787,3.362512158,3.728027993,3.784175266,4.526506003,4.86205037,5.576094462,6.658538063,6.687559939,5.972985815,6.382280972,7.515163635,8.621472002,8.082490387,9.859257285,9.571249532,11.36668402,9.856861233,10.16048955,10.4568304,10.99239624,11.10121698,11.3633866,10.65036597,10.65481532,11.14629512,12.15580128,13.10680292,12.63964252,14.33224756,13.29536776,11.82741962,14.58807657,15.03286039,15.00327649,14.96160031,14.88795207,14.34827915,14.23702489,14.2155192,14.21188631,14.08048976,14.13237183,14.22038852,14.34296851,14.56194141,14.55355613,,
